company,phone,Technology,Announced,Dimensions,Weight,Size,Resolution,OS,Chipset,CPU,GPU,Card_slot,Internal,Primary,Secondary,3point5mm_jack,WLAN,Bluetooth,GPS,USB,Price_group,Stand_by,Talk_time
VERYKOOL,verykool s4002 Leo,GSM,"2015, January",122 x 63 x 10.7 mm (4.80 x 2.48 x 0.42 in),112 g (3.95 oz),4.0 inches (~59.3% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6571E,Dual-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB","512 MB, 256 MB RAM","5 MP, LED flash",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, LE","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 240 h (3G),Up to 7 h (3G)
VERYKOOL,verykool s4010 Gazelle,GSM / HSPA,"2015, January",127.5 x 64.9 x 11 mm (5.02 x 2.56 x 0.43 in),128 g (4.52 oz),4.0 inches (~55.0% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6572M,Dual-core 1.0 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB","4 GB, 512 MB RAM","8 MP, LED flash",1.3 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, LE","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 336 h (3G),Up to 6 h 30 min (3G)
VERYKOOL,verykool s354,GSM / HSPA,"2014, July",119 x 65 x 12 mm (4.69 x 2.56 x 0.47 in),105 g (3.70 oz),3.5 inches (~47.2% screen-to-body ratio),320 x 480 pixels (~165 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6572M,Dual-core 1.2 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM","2 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v3.0,No,microUSB v2.0,10-Feb,Up to 168 h (3G),Up to 3 h (3G)
VODAFONE,Vodafone Smart prime 7,GSM / HSPA / LTE,"2016, May",144 x 72.1 x 8 mm (5.67 x 2.84 x 0.31 in),128 g (4.52 oz),5.0 inches (~66.8% screen-to-body ratio),720 x 1280 pixels (~293 ppi pixel density),"Android OS, v6.0.1 (Marshmallow)",Qualcomm MSM8909 Snapdragon 210,Quad-core 1.1 GHz Cortex-A7,Adreno 304,"microSD, up to 256 GB (dedicated slot)","8 GB, 1 GB RAM","8 MP, autofocus, LED flash",5 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 499 h (3G),Up to 9 h (3G)
VODAFONE,Vodafone Smart prime 6,GSM / HSPA / LTE,"2015, May",141.7 x 71.9 x 9 mm (5.58 x 2.83 x 0.35 in),155 g (5.47 oz),5.0 inches (~67.6% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v5.0.2 (Lollipop)",Qualcomm MSM8916 Snapdragon 410,Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 64 GB (dedicated slot)","8 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 915 h (3G),Up to 18 h (3G)
VODAFONE,Vodafone Smart first 6,GSM / HSPA,"2015, May",121.6 x 64.4 x 11.8 mm (4.79 x 2.54 x 0.46 in),112 g (3.95 oz),4.0 inches (~58.2% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6572M,Dual-core 1.0 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",2 MP,No,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 393 h (3G),Up to 7 h (3G)
VODAFONE,Vodafone Smart 4 mini,GSM / HSPA,"2014, April",121.6 x 64.4 x 12.3 mm (4.79 x 2.54 x 0.48 in),117 g (4.13 oz),4.0 inches (~58.2% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.2.2 (Jelly Bean)",Mediatek MT6572,Dual-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",3.15 MP,No,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Jan,Up to 600 h (2G) / Up to 600 h (3G),Up to 8 h (2G) / Up to 8 h (3G)
VODAFONE,Vodafone Smart III 975,GSM / HSPA,2013,123.2 x 64.4 x 10.9 mm (4.85 x 2.54 x 0.43 in),136 g (4.80 oz),4.0 inches (~57.4% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.1 (Jelly Bean)",Mediatek MT6575,1.0 GHz Cortex-A9,PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM","5 MP, autofocus, LED flash",No,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 475 h (2G) / Up to 388 h (3G),Up to 6 h
VODAFONE,Vodafone Smart Mini,GSM / HSPA,"2013, June",115 x 62.3 x 12.2 mm (4.53 x 2.45 x 0.48 in),118 g (4.16 oz),3.5 inches (~50.9% screen-to-body ratio),320 x 480 pixels (~165 ppi pixel density),"Android OS, v4.1 (Jelly Bean)",Mediatek MT6575,1.0 GHz Cortex-A9,PowerVR SGX531,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM",2 MP,No,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Jan,Up to 500 h (2G) / Up to 300 h (3G),Up to 13 h (2G) / Up to 7 h (3G)
XIAOMI,Xiaomi Redmi Note Prime,GSM / HSPA / LTE,"2015, December",154 x 78.7 x 9.4 mm (6.06 x 3.10 x 0.37 in),185 g (6.53 oz),5.5 inches (~68.8% screen-to-body ratio),720 x 1280 pixels (~267 ppi pixel density),"Android OS, v4.4.4 (KitKat)",Qualcomm MSM8916 Snapdragon 410,Quad-core 1.2 GHz Cortex-A53,Adreno 306,"microSD, up to 32 GB (dedicated slot)","16 GB, 2 GB RAM","13 MP, f/2.2, 28mm, autofocus, LED flash","5 MP, 720p",Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot","v4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS","microUSB v2.0, USB Host",10-Mar,Up to 775 h (3G),Up to 38 h (3G)
XIAOMI,Xiaomi Mi Pad 2,No cellular connectivity,"2015, November",200.4 x 132.6 x 7 mm (7.89 x 5.22 x 0.28 in),322 g (11.36 oz),7.9 inches (~71.8% screen-to-body ratio),1536 x 2048 pixels (~326 ppi pixel density),Android OS/ Optional Windows 10 (64 GB model),Intel Atom X5-Z8500,Quad-core 2.24 GHz,Intel HD Graphics,No,"16/64 GB, 2 GB RAM","8 MP, f/2.0",5 MP,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot",v4.1,No,Type-C 1.0 reversible connector,10-May,Up to 649 h,Up to 12 h 30 min (multimedia)
XIAOMI,Xiaomi Redmi Note 2,GSM / HSPA / LTE,"2015, August",152 x 76 x 8.3 mm (5.98 x 2.99 x 0.33 in),160 g (5.64 oz),5.5 inches (~71.5% screen-to-body ratio),1080 x 1920 pixels (~403 ppi pixel density),"Android OS, v5.0 (Lollipop)",Mediatek MT6795 Helio X10,Octa-core 2.0 GHz Cortex-A53 - Redmi Note 2Octa-core 2.2 GHz Cortex-A53 - Redmi Note 2 Prime,PowerVR G6200,"microSD, up to 32 GB (dedicated slot) - Chinese version only","16 GB, 2 GB RAM - Redmi Note 232 GB, 2 GB RAM - Redmi Note 2 Prime","13 MP, f/2.2, phase detection autofocus, LED flash, check quality","5 MP, f/2.0, 720p",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, WiFi Direct, hotspot","v4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS","microUSB v2.0, USB On-The-Go",10-Apr,Up to 144 h (3G),Up to 11 h 30 min (3G)
XIAOMI,Xiaomi Redmi Note 4G,GSM / HSPA / LTE,"2014, August",154 x 78.7 x 9.5 mm (6.06 x 3.10 x 0.37 in),185 g (6.53 oz),5.5 inches (~68.8% screen-to-body ratio),720 x 1280 pixels (~267 ppi pixel density),"Android OS, v4.2 (Jelly Bean), upgradable to v4.4.2 (KitKat)",Qualcomm MSM8928 Snapdragon 400,Quad-core 1.6 GHz Cortex-A7,Adreno 305,"microSD, up to 64 GB (dedicated slot)","8 GB, 2 GB RAM","13 MP, f/2.2, 28 mm, autofocus, LED flash","5 MP, 720p",Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","v4.0, A2DP, LE","Yes, with A-GPS, GLONASS, BDS","microUSB v2.0, USB Host",10-Apr,Up to 775 h (3G),Up to 38 h (3G)
XIAOMI,Xiaomi Mi 3,GSM / HSPA,"2013, September",144 x 73.6 x 8.1 mm (5.67 x 2.90 x 0.32 in),145 g (5.11 oz),5.0 inches (~65.0% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.3 (Jelly Bean), upgradable to v4.4.2 (KitKat), planned upgrade to v6.0 (Marshmallow)",Qualcomm MSM8274AB Snapdragon 800,Quad-core 2.3 GHz Krait 400,Adreno 330,No,"16/64 GB, 2 GB RAM","13 MP, f/2.2, 28mm, autofocus, dual-LED flash, check quality","2 MP, f/2.2, 1080p@30fps",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS, GLONASS","microUSB v2.0, USB Host",10-Apr,Up to 500 h,Up to 25 h
XIAOMI,Xiaomi Mi 2S,GSM / HSPA,"2013, April",126 x 62 x 10.2 mm (4.96 x 2.44 x 0.40 in),145 g (5.11 oz),4.3 inches (~65.2% screen-to-body ratio),720 x 1280 pixels (~342 ppi pixel density),"Android OS, v4.1 (Jelly Bean), upgradable to v4.4.4 (KitKat)",Qualcomm APQ8064 Snapdragon S4 Pro,Quad-core 1.7 GHz Krait 300,Adreno 320,No,"16/32 GB, 2 GB RAM","8 MP, f/2.2 (16 GB version) or 13 MP, f/2.2 (32 GB version), autofocus, LED flash","2 MP, 1080p@30fps",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","v4.0, A2DP","Yes, with A-GPS, GLONASS","microUSB v2.0 (MHL TV-out), USB Host",10-May,Up to 450 h (3G),Up to 15 h (3G)
XOLO,XOLO Black 1X,GSM / HSPA / LTE,"2015, October",144.6 x 72 x 7.6 mm (5.69 x 2.83 x 0.30 in),-,5.0 inches (~66.2% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v5.1 (Lollipop), upgradable to v6.0 (Marshmallow)",Mediatek MT6753,Octa-core 1.3 GHz Cortex-A53,Mali-T720MP3,"microSD, up to 256 GB (uses SIM 2 slot)","32 GB, 3 GB RAM","13 MP, phase detection autofocus, LED flash","5 MP, LED flash",Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS, GLONASS","microUSB v2.0, USB Host",10-Mar,Up to 394 h (2G) / Up to 354 h (3G),Up to 27 h (2G) / Up to 12 h (3G)
XOLO,XOLO Black,GSM / HSPA / LTE,"2015, July",155.5 x 76.6 x 7.3 mm (6.12 x 3.02 x 0.29 in),-,5.5 inches (~69.3% screen-to-body ratio),1080 x 1920 pixels (~403 ppi pixel density),"Android OS, v5.0 (Lollipop)",Qualcomm MSM8939 Snapdragon 615,Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,"microSD, up to 32 GB (uses SIM 2 slot)","16 GB, 2 GB RAM","13 MP + 2MP (Dual camera), autofocus, LED flash","5 MP, LED flash",Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS, GLONASS",microUSB v2.0,10-Apr,Up to 736 h (2G) / Up to 699 h (3G),Up to 36 h (2G) / Up to 24 h (3G)
XOLO,XOLO Era,GSM / HSPA,"2015, July",143 x 73.2 x 9.4 mm (5.63 x 2.88 x 0.37 in),-,5.0 inches (~65.8% screen-to-body ratio),480 x 854 pixels (~196 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Spreadtrum 7731,Quad-core 1.2 GHz,Mali-400,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v2.1,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 511 h (2G) / Up to 523 h (3G),Up to 24 h 30 min (2G) / Up to 10 h (3G)
XOLO,XOLO Prime,GSM / HSPA,"2015, May",135 x 68 x 9.5 mm (5.31 x 2.68 x 0.37 in),-,4.5 inches (~60.8% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v5.0 (Lollipop)",Mediatek MT6582M,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","8 GB, 1 GB RAM","5 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 500 h (2G) / Up to 400 h (3G),Up to 21 h (2G) / Up to 10 h (3G)
XOLO,XOLO A1010,GSM / HSPA,"2015, March",143.7 x 72 x 8.8 mm (5.66 x 2.83 x 0.35 in),-,5.0 inches (~66.6% screen-to-body ratio),480 x 854 pixels (~196 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6582M,Dual-core 1.0 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","4 GB, 512 MB RAM","5 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 961 h (2G) / Up to 842 h (3G),Up to 28 h (2G) / Up to 15 h (3G)
XOLO,XOLO Win Q1000,GSM / HSPA,"2015, February",143 x 71.3 x 8.8 mm (5.63 x 2.81 x 0.35 in),-,5.0 inches (~67.6% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),Microsoft Windows Phone 8.1,Qualcomm MSM8212 Snapdragon 200,Quad-core 1.2 GHz Cortex-A7,Adreno 302,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 530 h (2G) / Up to 500 h (3G),Up to 32 h (2G) / Up to 12 h (3G)
XOLO,XOLO 8X-1020,GSM / HSPA,"2015, February",143 x 71.3 x 8.8 mm (5.63 x 2.81 x 0.35 in),-,5.0 inches (~67.6% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6592M,Octa-core 1.4 GHz Cortex-A7,Mali-450MP4,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, autofocus, dual-LED flash","5 MP, LED flash",Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 657 h (2G) / Up to 700 h (3G),Up to 30 h (2G) / Up to 17 h (3G)
XOLO,XOLO Omega 5.5,GSM / HSPA,"2014, December",155.5 x 76.6 x 10.6 mm (6.12 x 3.02 x 0.42 in),-,5.5 inches (~70.0% screen-to-body ratio),720 x 1280 pixels (~267 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6592M,Octa-core 1.4 GHz Cortex-A7,Mali-450MP4,"microSD, up to 32 GB","8 GB, 1 GB RAM","13 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 780 h (2G) / Up to 750 h (3G),Up to 31 h (2G) / Up to 13 h 30 min (3G)
XOLO,XOLO Omega 5.0,GSM / HSPA,"2014, December",144 x 72 x 10.5 mm (5.67 x 2.83 x 0.41 in),-,5.0 inches (~66.5% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6592M,Octa-core 1.4 GHz Cortex-A7,Mali-450MP4,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 675 h (2G) / Up to 656 h (3G),Up to 22 h (2G) / Up to 7 h 40 min (3G)
XOLO,XOLO Opus 3,GSM / HSPA,"2014, December",143 x 71.3 x 8.8 mm (5.63 x 2.81 x 0.35 in),-,5.0 inches (~67.6% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6582M,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, autofocus, dual-LED flash","5 MP, LED flash",Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 550 h (2G) / Up to 550 h (3G),Up to 26 h (2G) / Up to 13 h (3G)
XOLO,XOLO Q1020,GSM / HSPA,"2014, October",143 x 71 x 8.7 mm (5.63 x 2.80 x 0.34 in),-,5.0 inches (~67.9% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6582,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","8 GB, 1 GB RAM","13 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS","microUSB v2.0, USB Host",10-Mar,Up to 487 h (2G) / Up to 454 h (3G),Up to 25 h 40 min (2G) / Up to 12 h 30 min (3G)
XOLO,XOLO One,GSM / HSPA,"2014, October",128 x 64.3 x 9.3 mm (5.04 x 2.53 x 0.37 in),-,4.5 inches (~67.8% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v4.4.2 (KitKat), upgradable to v5.0 (Lollipop)",Mediatek MT6582M,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","8 GB, 1 GB RAM","5 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 430 h (2G) / Up to 377 h (3G),Up to 19 h (2G) / Up to 8 h (3G)
XOLO,XOLO Opus HD,GSM / HSPA,2014,143 x 71 x 7.9 mm (5.63 x 2.80 x 0.31 in),-,"4.99 inches, 4.99 (~67.6% screen-to-body ratio)",720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Broadcom BCM23550,Quad-core 1.2 GHz,Broadcom VideoCore IV,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 600 h (2G) / Up to 500 h (3G),Up to 28 h (2G) / Up to 9 h (3G)
XOLO,XOLO Play 8X-1100,GSM / HSPA,"2014, August",141.5 x 70.8 x 8.7 mm (5.57 x 2.79 x 0.34 in),-,5.0 inches (~68.8% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.4 (KitKat)",Mediatek MT6592,Octa-core 1.7 GHz Cortex-A7,Mali-450MP4,"microSD, up to 32 GB","16 GB, 2 GB RAM","13 MP, autofocus, dual-LED flash","5 MP, LED flash",Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS","microUSB v2.0, USB Host",10-Apr,Up to 463 h (2G) / Up to 443 h (3G),Up to 22 h 30 min (2G) / Up to 11 h 30 min (3G)
XOLO,XOLO Play 8X-1200,GSM / HSPA,"2014, July",143 x 68.5 x 9.7 mm (5.63 x 2.70 x 0.38 in),-,5.0 inches (~70.4% screen-to-body ratio),1080 x 1920 pixels (~441 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6592T,Octa-core 2.0 GHz Cortex-A7,Mali-450MP4,No,"32 GB, 2 GB RAM","13 MP, autofocus, dual-LED flash","5 MP, LED flash",Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS","microUSB v2.0, USB Host",10-Jun,Up to 600 h (2G) / Up to 547 h (3G),Up to 24 h (2G) / Up to 11 h 45 min (3G)
XOLO,XOLO Hive 8X-1000,GSM / HSPA,"2014, August",140 x 70 x 7.9 mm (5.51 x 2.76 x 0.31 in),-,5.0 inches (~70.3% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.4.2 (KitKat)",Mediatek MT6592M,Octa-core 1.4 GHz Cortex-A7,Mali-450MP4,"microSD, up to 32 GB","16 GB, 2 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 352 h (2G) / Up to 321 h (3G),Up to 11 h (2G) / Up to 7 h 40 min (3G)
XOLO,XOLO Win Q900s,GSM / HSPA,"2014, June",135.8 x 67.2 x 7.2 mm (5.35 x 2.65 x 0.28 in),100 g (3.53 oz),4.7 inches (~66.7% screen-to-body ratio),720 x 1280 pixels (~312 ppi pixel density),Microsoft Windows Phone 8.1,Qualcomm MSM8212 Snapdragon 200,Quad-core 1.2 GHz Cortex-A7,Adreno 302,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP, EDR","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 263 h (2G) / Up to 246 h (3G),Up to 23 h (2G) / Up to 14 h (3G)
XOLO,XOLO A500S Lite,GSM / HSPA,"2014, May",127 x 63 x 9.2 mm (5.0 x 2.48 x 0.36 in),-,4.0 inches (~56.9% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6572,Dual-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB","4 GB, 512 MB RAM","3.15 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 526 h (2G) / Up to 432 h (3G),Up to 16 h (2G) / Up to 8 h (3G)
XOLO,XOLO Q1010i,GSM / HSPA,"2014, March",143.6 x 72.2 x 8.3 mm (5.65 x 2.84 x 0.33 in),-,5.0 inches (~66.5% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6582,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","8 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 732 h (2G) / Up to 685 h (3G),Up to 19 h (2G) / Up to 9 h 40 min (3G)
XOLO,XOLO A510s,GSM / HSPA,"2014, March",128 x 63 x 9 mm (5.04 x 2.48 x 0.35 in),120 g (4.23 oz),4.0 inches (~54.7% screen-to-body ratio),480 x 854 pixels (~245 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6572,Dual-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB","4 GB, 1 GB RAM","5 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 424 h (2G) / Up to 416 h (3G),Up to 13 h (2G) / Up to 6 h 40 min (3G)
XOLO,XOLO Q2500,GSM / HSPA,"2014, March",168 x 83 x 8.5 mm (6.61 x 3.27 x 0.33 in),-,6.0 inches (~71.2% screen-to-body ratio),720 x 1280 pixels (~245 ppi pixel density),"Android OS, v4.2 (Jelly Bean), upgradable to v4.4.2 (KitKat)",Mediatek MT6582,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB","4 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Apr,Up to 600 h (2G) / Up to 600 h (3G),Up to 40 h (2G) / Up to 15 h (3G)
XOLO,XOLO A500 Club,GSM / HSPA,"2014, January",124.5 x 61.9 x 9.3 mm (4.90 x 2.44 x 0.37 in),120 g (4.23 oz),4.0 inches (~59.1% screen-to-body ratio),480 x 800 pixels (~233 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6572,Dual-core 1.3 GHz Cortex-A7,Mali-400,"microSD, up to 32 GB (dedicated slot)","4 GB, 512 MB RAM","5 MP, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Feb,Up to 466 h (2G) / Up to 400 h (3G),Up to 15 h (2G) / Up to 8 h (3G)
XOLO,XOLO Q1010,GSM / HSPA,"2014, February",143.6 x 72.2 x 8.3 mm (5.65 x 2.84 x 0.33 in),-,5.0 inches (~66.5% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6582,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB (dedicated slot)","4 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v4.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 732 h (2G) / Up to 685 h (3G),Up to 19 h (2G) / Up to 9 h 45 min (3G)
XOLO,XOLO Q1100,GSM / HSPA,"2014, January",143.8 x 70.8 x 8.3 mm (5.66 x 2.79 x 0.33 in),-,5.0 inches (~67.7% screen-to-body ratio),720 x 1280 pixels (~294 ppi pixel density),"Android OS, v4.3 (Jelly Bean)",Qualcomm MSM8228 Snapdragon 400,Quad-core 1.4 GHz Cortex-A7,Adreno 305,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM","8 MP, autofocus, LED flash",2 MP,Yes,"Wi-Fi 802.11 b/g/n, hotspot",v3.0,"Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 600 h (2G) / Up to 450 h (3G),Up to 24 h (2G) / Up to 12 h 30 min (3G)
XOLO,XOLO Q700s,GSM / HSPA,"2014, January",136 x 64.6 x 8.9 mm (5.35 x 2.54 x 0.35 in),-,4.5 inches (~63.5% screen-to-body ratio),480 x 854 pixels (~218 ppi pixel density),"Android OS, v4.2 (Jelly Bean)",Mediatek MT6582M,Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,"microSD, up to 32 GB (dedicated slot)","4 GB, 1 GB RAM","8 MP, autofocus, LED flash",VGA,Yes,"Wi-Fi 802.11 b/g/n, hotspot","v4.0, A2DP","Yes, with A-GPS",microUSB v2.0,10-Mar,Up to 600 h (2G) / Up to 450 h (3G),Up to 23 h (2G) / Up to 9 h (3G)
