company,phone,Technology,Announced,Dimensions,Weight,Size,Resolution,OS,Chipset,CPU,GPU,Card_slot,Internal,Primary,Secondary,3point5mm_jack,WLAN,Bluetooth,GPS,USB,Price_group,Stand_by,Talk_time
LG,LG KG375,GSM,"2007, December. Released 2008",85 x 45 x 19.8 mm (3.35 x 1.77 x 0.78 in),68 g (2.40 oz),,128 x 128 pixels,,,,,No,,,,No,No,No,No,No,10-Feb,Up to 400 h,Up to 4 h
LG,LG KP235,GSM,"2008, February. Released 2008",89 x 46.5 x 17.9 mm (3.50 x 1.83 x 0.70 in),81 g (2.86 oz),1.7 inches (~22.0% screen-to-body ratio),128 x 160 pixels (~121 ppi pixel density),,,,,No,5 MB,VGA,No,No,No,v2.0,No,No,10-Jan,,
LG,LG KP220,GSM,"2008, May. Released 2008",103 x 46 x 12 mm (4.06 x 1.81 x 0.47 in),72 g (2.54 oz),1.7 inches (~18.9% screen-to-body ratio),120 x 160 pixels (~118 ppi pixel density),,,,,microSD (dedicated slot),60 MB,1.3 MP,No,No,No,"v2.0, A2DP",No,Yes,10-Feb,Up to 300 h,Up to 3 h
LG,LG KP215,GSM,"2008, April. Released 2008, September",89 x 46.5 x 18 mm (3.50 x 1.83 x 0.71 in),78 g (2.75 oz),1.77 inches (~23.8% screen-to-body ratio),128 x 160 pixels (~116 ppi pixel density),,,,,microSD (dedicated slot),,VGA,No,No,No,No,No,Yes,10-Feb,Up to 250 h,Up to 3 h
LG,LG KP210,GSM,"2008, February. Released 2008",89 x 46.5 x 18 mm (3.50 x 1.83 x 0.71 in),80 g (2.82 oz),1.0 inches (~7.6% screen-to-body ratio),128 x 160 pixels (~205 ppi pixel density),,,,,No,,VGA,No,No,No,No,No,Yes,10-Feb,Up to 250 h,Up to 4 h 20 min
LG,LG KP130,GSM,"2008, February. Released 2008",99.8 x 45.3 x 13.4 mm (3.93 x 1.78 x 0.53 in),,1.5 inches (~16.1% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,1 MB,VGA,No,No,No,No,No,No,10-Jan,,
LG,LG KP110,GSM,"2008, April. Released 2008, May",103.1 x 46 x 13.4 mm (4.06 x 1.81 x 0.53 in),65 g (2.29 oz),1.5 inches (~15.3% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,"microSD, up to 2 GB (dedicated slot)",1 MB,,,No,No,No,No,v1.1,10-Jan,Up to 400 h,Up to 4 h
LG,LG KP105,GSM,"2008, April. Released 2008, May",101 x 46 x 12.9 mm (3.98 x 1.81 x 0.51 in),65 g (2.29 oz),1.5 inches (~15.6% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,,,,No,No,No,No,Yes,10-Jan,Up to 475 h,Up to 4 h 30 min
LG,LG KP100,GSM,"2008, April. Released 2008, August",99.8 x 45.5 x 12.9 mm (3.93 x 1.79 x 0.51 in),65 g (2.29 oz),1.5 inches (~16.0% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,1 MB,,,No,No,No,No,No,10-Jan,Up to 420 h,Up to 4 h 30 min
LG,LG KU385,GSM / UMTS,"2007, October. Released 2007, October",96 x 45 x 17.9 mm (3.78 x 1.77 x 0.70 in),95 g (3.35 oz),1.9 inches (~26.3% screen-to-body ratio),176 x 220 pixels (~148 ppi pixel density),,,,,"microSD, up to 2 GB (dedicated slot)",60 MB,1.3 MP,VGA videocall camera,No,No,v1.2,No,v2.0,,Up to 100 h,Up to 4 h
LG,LG KU380,GSM / UMTS,"2007, November. Released 2008",96 x 45 x 17.9 mm (3.78 x 1.77 x 0.70 in),91 g (3.21 oz),1.76 inches (~22.6% screen-to-body ratio),176 x 220 pixels (~160 ppi pixel density),,,,,microSD (dedicated slot),60 MB,1.3 MP,Yes,No,No,v1.2,No,v2.0,10-Feb,Up to 300 h,Up to 2 h 45 min
LG,LG U960,GSM / HSPA,"2007, 3Q",103.9 x 52.4 x 19.7 mm (4.09 x 2.06 x 0.78 in),123 g (4.34 oz),2.2 inches (~27.5% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,microSD (dedicated slot),45 MB,2 MP,VGA videocall camera,No,No,"v1.2, A2DP",No,v2.0,10-Feb,,
LG,LG KG290,GSM,"2007, September. Released 2008, February",92 x 46 x 17.7 mm (3.62 x 1.81 x 0.70 in),90 g (3.17 oz),1.77 inches (~23.3% screen-to-body ratio),128 x 160 pixels (~116 ppi pixel density),,,,,microSD (dedicated slot),5 MB,1.3 MP,No,No,No,Yes,No,Yes,10-Feb,Up to 200 h,Up to 2 h
LG,LG KG288,GSM,2007,99.5 x 45 x 12.9 mm (3.92 x 1.77 x 0.51 in),65 g (2.29 oz),1.7 inches (~20.3% screen-to-body ratio),128 x 160 pixels (~121 ppi pixel density),,,,,No,1 MB,,,No,No,No,No,No,10-Jan,Up to 400 h,Up to 4 h
LG,LG KS20,GSM / HSPA,"2007, September. Released 2008, January",99.8 x 58 x 12.8 mm (3.93 x 2.28 x 0.50 in),92.5 g (3.25 oz),2.8 inches (~41.9% screen-to-body ratio),240 x 320 pixels (~143 ppi pixel density),Microsoft Windows Mobile 6.0 Professional,Qualcomm MSM72000,400 MHz ARM 11,Adreno 130,"microSD, up to 2 GB (dedicated slot)",128 MB,"2 MP, autofocus, LED flash",VGA videocall camera,No,Wi-Fi 802.11b/g,"v2.0, A2DP",No,v2.0,10-Feb,Up to 270 h,Up to 4 h (2G) / Up to 3 h (3G)
LG,LG KU990 Viewty,GSM / HSPA,"2007, August. Released 2007, October",103.5 x 54.4 x 14.8 mm (4.07 x 2.14 x 0.58 in),112 g (3.95 oz),3.0 inches (~45.5% screen-to-body ratio),240 x 400 pixels (~155 ppi pixel density),,,,,"microSD, up to 2 GB (dedicated slot)",100 MB,"5 MP, Schneider-Kreuznach optics, auto/manual focus, strobe flash",VGA videocall camera,No,No,"v1.2, A2DP",No,v2.0,10-Feb,Up to 430 h,Up to 4 h
LG,LG KE990 Viewty,GSM,"2008, March. Released 2008, April",103.5 x 54.4 x 15.3 mm (4.07 x 2.14 x 0.60 in),112 g (3.95 oz),3.0 inches (~45.5% screen-to-body ratio),240 x 400 pixels (~155 ppi pixel density),,,,,"microSD, up to 2 GB (dedicated slot)",100 MB,"5 MP, Schneider-Kreuznach optics, auto/manual focus, strobe flash",No,No,No,"v1.2, A2DP",No,v2.0,10-Feb,Up to 250 h,Up to 2 h 30 min
LG,LG KE590,GSM,"2007, October. Released 2007, November",97 x 48 x 16.5 mm (3.82 x 1.89 x 0.65 in),92 g (3.25 oz),2.0 inches (~27.0% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,"microSD, up to 2 GB (dedicated slot)",56 MB,"2 MP, LED flash",No,No,No,"v2.0, A2DP",No,v2.0,10-Feb,Up to 230 h,Up to 3 h
LG,LG KE500,GSM,"2007, July",97 x 47 x 14.9 mm (3.82 x 1.85 x 0.59 in),90 g (3.17 oz),2.0 inches (~27.6% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),60 MB,"2 MP, LED flash",No,No,No,"v2.0, A2DP",No,Yes,10-Feb,Up to 200 h,Up to 3 h
LG,LG KG280,GSM,"2007, June. Released 2007",95 x 46 x 17.1 mm (3.74 x 1.81 x 0.67 in),83 g (2.93 oz),1.86 inches (~24.9% screen-to-body ratio),128 x 160 pixels (~110 ppi pixel density),,,,,No,8 MB,VGA,No,No,No,Yes,No,Yes,10-Feb,Up to 200 h,Up to 3 h
LG,LG KG275,GSM,"2007, June",98 x 45 x 12.9 mm (3.86 x 1.77 x 0.51 in),59 g (2.08 oz),1.5 inches (~16.5% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,,,,No,No,No,No,Yes,10-Feb,Up to 250 h,Up to 2 h 30 min
LG,LG MG160,GSM,"2007, September",98 x 45 x 12.9 mm (3.86 x 1.77 x 0.51 in),60 g (2.12 oz),1.5 inches (~16.5% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,,,,No,No,No,No,No,10-Jan,,
LG,LG KU580,GSM / UMTS,"2007, April. Released 2007, December",94 x 53 x 16.5 mm (3.70 x 2.09 x 0.65 in),73 g (2.57 oz),2.0 inches (~24.9% screen-to-body ratio),240 x 320 pixels (~200 ppi pixel density),,,,,microSD (dedicated slot),45 MB,2 MP,VGA videocall camera,No,No,v2.0,No,Yes,10-Feb,,
LG,LG KE850 Prada,GSM,"2007, January",98.8 x 54 x 12 mm (3.89 x 2.13 x 0.47 in),85 g (3.00 oz),3.0 inches (~48.0% screen-to-body ratio),240 x 400 pixels (~155 ppi pixel density),,,,,"microSD, up to 2 GB (dedicated slot), 256 MB included",8 MB,"2 MP, Schneider-Kreuznach optics, autofocus, LED flash",No,No,No,"v2.0, A2DP",No,v2.0,10-Feb,Up to 300 h,Up to 3 h
LG,LG KE970 Shine,GSM,"2007, January",99.8 x 50.6 x 13.8 mm (3.93 x 1.99 x 0.54 in),119 g (4.20 oz),2.2 inches (~29.7% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,"microSD, up to 2 GB (dedicated slot)",50 MB,"2 MP, Schneider-Kreuznach optics, autofocus, LED flash",No,No,No,"v1.2, A2DP",No,Yes,10-Feb,Up to 280 h,Up to 3 h
LG,LG KU970 Shine,GSM / HSPA,"2007, February",99.8 x 50.6 x 13.8 mm (3.93 x 1.99 x 0.54 in),120 g (4.23 oz),2.2 inches (~29.7% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,No,512 MB,"2 MP, Schneider-Kreuznach optics, autofocus, LED flash",VGA videocall camera,No,No,"v1.2, A2DP",No,v1.2,10-Feb,Up to 260 h,Up to 2 h 50 min
LG,LG KE770 Shine,GSM,"2007, February",105 x 46 x 9.9 mm (4.13 x 1.81 x 0.39 in),79 g (2.79 oz),1.77 inches (~20.4% screen-to-body ratio),176 x 220 pixels (~159 ppi pixel density),,,,,microSD (dedicated slot),70 MB,"2 MP, Schneider-Kreuznach optics, autofocus, LED flash",No,No,No,"v1.2, A2DP",No,Yes,10-Feb,Up to 200 h,Up to 2 h 30 min
LG,LG CU720 Shine,GSM / HSPA,"2007, October",100 x 50.5 x 15 mm (3.94 x 1.99 x 0.59 in),119 g (4.23 oz),2.2 inches (~29.7% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,microSD (dedicated slot),50 MB,"2 MP, Schneider-Kreuznach optics, autofocus, LED flash",No,No,No,"v1.2, A2DP",No,Yes,10-Feb,Up to 250 h,Up to 3 h
LG,LG KU950,GSM / HSPA,"2007, February",102 x 52.6 x 18.9 mm (4.02 x 2.07 x 0.74 in),116 g (4.09 oz),2.4 inches (~33.2% screen-to-body ratio),240 x 320 pixels (~167 ppi pixel density),,,,,microSD (dedicated slot),50 MB,"1.3 MP, LED flash",VGA videocall camera,No,No,"v1.1, A2DP",No,v1.1,10-Feb,,
LG,LG KS10,GSM / HSPA,"2007, February",103 x 51 x 18.5 mm (4.06 x 2.01 x 0.73 in),118 g (4.16 oz),2.4 inches (~34.0% screen-to-body ratio),240 x 320 pixels (~167 ppi pixel density),"Symbian OS 9.2, S60 3rd edition",,32-bit STMicroelectronics Nomadik STn8810 393 MHz,,microSD (dedicated slot),70 MB,"2 MP, autofocus",Yes,No,No,v2.0,No,v2.0,10-Feb,Up to 220 h,Up to 3 h
LG,LG KU311,GSM / UMTS,"2007, February",93.7 x 49 x 18.6 mm (3.69 x 1.93 x 0.73 in),98 g (3.46 oz),,176 x 220 pixels,,,,,microSD (dedicated slot),10 MB,1.3 MP,No,No,No,Yes,No,Yes,10-Feb,Up to 170 h,Up to 4 h
LG,LG Trax CU575,GSM / HSPA,"2007, August",99 x 51 x 15.7 mm (3.90 x 2.01 x 0.62 in),110 g (3.88 oz),2.0 inches (~24.9% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,"microSD, up to 4 GB (dedicated slot)",,1.3 MP,No,No,No,"v1.2, A2DP",No,Yes,10-Feb,Up to 300 h,Up to 3 h
LG,LG CU515,GSM / HSPA,"2007, October",96 x 49.5 x 18 mm (3.78 x 1.95 x 0.71 in),95 g (3.35 oz),2.0 inches (~26.5% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,"microSD, up to 4 GB (dedicated slot)",55 MB,1.3 MP,No,No,No,"v1.2, A2DP",No,Yes,10-Feb,Up to 400 h,Up to 3 h 30 min
LG,LG CU500V,GSM / HSPA,"2007, January",97 x 50 x 19.3 mm (3.82 x 1.97 x 0.76 in),105 g (3.70 oz),,176 x 220 pixels,,,,,"microSD, up to 1 GB (dedicated slot)",,1.3 MP,No,No,No,"v1.1, A2DP",No,Yes,10-Jan,Up to 240 h,Up to 3 h 30 min
LG,LG CE110,GSM,"2007, September",89.4 x 47 x 21 mm (3.52 x 1.85 x 0.83 in),81 g (2.86 oz),1.56 inches (~18.7% screen-to-body ratio),128 x 128 pixels (~116 ppi pixel density),,,,,No,,VGA,No,No,No,v2.0,No,Yes,10-Feb,Up to 250 h,Up to 3 h 10 min
LG,LG KU250,GSM / UMTS,"2007, February",110.9 x 46.7 x 15.6 mm (4.37 x 1.84 x 0.61 in),73 g (2.57 oz),1.7 inches (~17.6% screen-to-body ratio),176 x 220 pixels (~166 ppi pixel density),,,,,microSD (dedicated slot),10 MB,1.3 MP,CIF videocall camera,No,No,"v1.2, A2DP",No,Yes,10-Feb,Up to 400 h,Up to 3 h 50 min
LG,LG KE260,GSM,"2006, November",89 x 45 x 21.5 mm (3.50 x 1.77 x 0.85 in),100 g (3.53 oz),1.8 inches (~25.5% screen-to-body ratio),176 x 220 pixels (~157 ppi pixel density),,,,,microSD (dedicated slot),14 MB,"1.3 MP, LED flash",No,No,No,"v1.2, A2DP",No,Yes,10-Mar,Up to 200 h,Up to 3 h 30 min
LG,LG KE800,GSM,"2006, October",95 x 46 x 17.5 mm (3.74 x 1.81 x 0.69 in),95 g (3.35 oz),"2.0 inches, 30 x 40 mm (~28.3% screen-to-body ratio)",240 x 320 pixels (~200 ppi pixel density),,,,,"microSD, up to 1 GB (dedicated slot)",60 MB,"2 MP, autofocus, LED flash",No,No,No,"v2.0, A2DP",No,Yes,10-Mar,Up to 200 h,Up to 2 h 30 min
LG,LG KE820,GSM,"2006, October",95 x 52 x 9.9 mm (3.74 x 2.05 x 0.39 in),73 g (2.57 oz),2.0 inches (~25.5% screen-to-body ratio),220 x 176 pixels (~141 ppi pixel density),,,,,"microSD (dedicated slot), 128 MB included",16 MB,"2 MP, LED flash",No,No,No,"v1.2, A2DP",No,Yes,10-Mar,Up to 250 h,Up to 2 h 20 min
LG,LG KU800,GSM / UMTS,"2006, September",94.6 x 45.6 x 17 mm (3.72 x 1.80 x 0.67 in),98 g (3.46 oz),1.5 inches (~16.2% screen-to-body ratio),240 x 320 pixels (~267 ppi pixel density),,,,,"microSD, up to 1 GB (dedicated slot)",64 MB,"2 MP, LED flash",Videocall camera,No,No,"v1.2, A2DP",No,Yes,10-Mar,Up to 340 h,Up to 4 h
LG,LG U830,GSM / UMTS,"2006, October",98 x 49 x 14.8 mm (3.86 x 1.93 x 0.58 in),93 g (3.28 oz),2.2 inches (~31.2% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,No,180 MB,"2 MP, LED flash",VGA videocall camera,No,No,"v1.1, A2DP",No,Yes,10-Apr,Up to 180 h,Up to 2 h
LG,LG L343i,GSM,"2006, August",89 x 47 x 21.9 mm (3.50 x 1.85 x 0.86 in),86 g (3.03 oz),,128 x 160 pixels,,,,,No,,"VGA, LED flash",No,No,No,Yes,No,,,Up to 200 h,
LG,LG L600v,GSM / UMTS,"2006, October",93.7 x 49 x 18.8 mm (3.69 x 1.93 x 0.74 in),98 g (3.46 oz),2.0 inches (~27.4% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),12 MB,1.3 MP,No,No,No,v1.2,No,v1.1,,Up to 280 h,Up to 4 h
LG,LG KP200,GSM,"2007, June",86 x 45 x 20.1 mm (3.39 x 1.77 x 0.79 in),76 g (2.68 oz),,128 x 128 pixels,,,,,No,8 MB,VGA,No,No,No,No,No,No,10-Feb,Up to 250 h,Up to 2 h 30 min
LG,LG KP202,GSM,"2007, May",87 x 45 x 19.8 mm (3.43 x 1.77 x 0.78 in),78 g (2.75 oz),"1.8 inches, 28 x 37 mm (~26.0% screen-to-body ratio)",128 x 160 pixels (~114 ppi pixel density),,,,,No,4 MB,VGA,No,No,No,No,No,No,10-Feb,Up to 200 h,Up to 3 h
LG,LG CU500,GSM / HSPA,"2006, July",96.5 x 49.5 x 19.3 mm (3.80 x 1.95 x 0.76 in),105 g (3.70 oz),,176 x 220 pixels,,,,,"microSD, up to 1 GB (dedicated slot)",,"1.3 MP, rotating lens",No,No,No,"v1.1, A2DP",No,Yes,10-Feb,Up to 240 h,Up to 5 h
LG,LG U400,GSM / UMTS,"2006, July",99.8 x 48 x 20.4 mm (3.93 x 1.89 x 0.80 in),114 g (4.02 oz),2.0 inches (~25.9% screen-to-body ratio),240 x 320 pixels (~200 ppi pixel density),,,,,microSD (dedicated slot),,2 MP,VGA videocall camera,No,No,"v2.0, A2DP",No,Yes,,,
LG,LG U310,GSM / UMTS,"2006, October",94 x 49 x 18.3 mm (3.70 x 1.93 x 0.72 in),89 g (3.14 oz),2.0 inches (~27.3% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),,"1.3 MP, 180 deg rotating lens",No,No,No,"v1.1, A2DP",No,Yes,10-Mar,Up to 200 h,Up to 3 h 30 min
LG,LG U300,GSM / UMTS,"2006, July",96 x 49 x 21.9 mm (3.78 x 1.93 x 0.86 in),93 g (3.28 oz),2.0 inches (~26.8% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),,"1.3 MP, 180 deg rotating lens",No,No,No,"v1.1, A2DP",No,Yes,,Up to 230 h,
LG,LG KG800,GSM,"2006, March",95 x 48 x 15.2 mm (3.74 x 1.89 x 0.60 in),83 g (2.93 oz),"2.0 inches, 31 x 39 mm (~27.6% screen-to-body ratio)",176 x 220 pixels (~141 ppi pixel density),,,,,No,128 MB,"1.3 MP, LED flash",No,No,No,v1.2,No,Yes,10-Mar,Up to 200 h,Up to 6 h
LG,LG KG810,GSM,"2006, May",92 x 47 x 14.9 mm (3.62 x 1.85 x 0.59 in),83 g (2.93 oz),"2.0 inches, 31 x 39 mm (~29.1% screen-to-body ratio)",176 x 220 pixels (~141 ppi pixel density),,,,,No,128 MB,1.3 MP,No,No,No,"v1.2, A2DP",No,Yes,10-Mar,Up to 200 h,
LG,LG KE600,GSM,"2006, March",97 x 46 x 18.9 mm (3.82 x 1.81 x 0.74 in),90 g (3.17 oz),2.0 inches (~27.8% screen-to-body ratio),240 x 320 pixels (~200 ppi pixel density),,,,,"microSD (dedicated slot), 128 MB included",70 MB,"2 MP, autofocus, LED flash",No,No,No,"v1.2, A2DP",No,v2.0,10-Mar,,
LG,LG KG330,GSM,"2006, October",106 x 47 x 16 mm (4.17 x 1.85 x 0.63 in),70 g (2.47 oz),2.0 inches (~25.3% screen-to-body ratio),176 x 220 pixels (~141 ppi pixel density),,,,,Yes,,"1.3 MP, LED flash",No,No,No,"v1.2, A2DP",No,Yes,,,
LG,LG KG320,GSM,"2006, March",96 x 46 x 9.9 mm (3.78 x 1.81 x 0.39 in),70 g (2.47 oz),1.8 inches (~23.1% screen-to-body ratio),176 x 220 pixels (~157 ppi pixel density),,,,,No,128 MB,"1.3 MP, LED flash",No,No,No,Yes,No,Yes,10-Mar,,
LG,LG KG300,GSM,"2006, November",100 x 46 x 17 mm (3.94 x 1.81 x 0.67 in),89 g (3.14 oz),2.0 inches (~26.9% screen-to-body ratio),240 x 320 pixels (~200 ppi pixel density),,,,,microSD (dedicated slot),60 MB,2 MP,No,No,No,v1.2,No,Yes,10-Mar,Up to 250 h,Up to 3 h
LG,LG CG180,GSM,"2007, October",99 x 45 x 14.7 mm (3.90 x 1.77 x 0.58 in),67 g (2.36 oz),1.5 inches (~16.3% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,,,,No,No,No,No,No,10-Jan,Up to 250 h,Up to 3 h
LG,LG KG270,GSM,"2007, June",98 x 45 x 12.9 mm (3.86 x 1.77 x 0.51 in),60 g (2.12 oz),,128 x 128 pixels,,,,,No,,,,No,No,No,No,No,10-Jan,Up to 250 h,Up to 3 h
LG,LG KG200,GSM,"2006, November",100 x 46 x 15 mm (3.94 x 1.81 x 0.59 in),89 g (3.14 oz),1.8 inches (~22.2% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,microSD (dedicated slot),60 MB,1.3 MP,No,No,No,No,No,Yes,10-Feb,Up to 250 h,Up to 3 h
LG,LG KG195,GSM,"2007, 3Q",100 x 45 x 12.4 mm (3.94 x 1.77 x 0.49 in),69.9 g (2.43 oz),1.8 inches (~22.7% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,microSD (dedicated slot),64 MB,VGA,No,No,No,"v1.2, A2DP",No,v1.1,10-Feb,Up to 300 h,Up to 2 h 30 min
LG,LG KG920,GSM,"2006, February",108 x 50 x 18 mm (4.25 x 1.97 x 0.71 in),138 g (4.87 oz),2.0 inches (~22.9% screen-to-body ratio),240 x 320 pixels (~200 ppi pixel density),,,,,miniSD,8 MB,"5 MP, autofocus, strobe flash",No,No,No,Yes,No,v1.1,10-Apr,Up to 180 h,Up to 3 h
LG,LG KU730,GSM / UMTS,"2006, February",96.9 x 46.9 x 19.5 mm (3.81 x 1.85 x 0.77 in),105 g (3.70 oz),"2.0 inches, 31 x 39 mm (~27.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),,1.3 MP,VGA videocall camera,No,No,v1.1,No,v1.1,,Up to 190 h,Up to 3 h
LG,LG U900,GSM / UMTS,"2006, April",100.6 x 50.6 x 21.4 mm (3.96 x 1.99 x 0.84 in),110 g (3.88 oz),"2.2 inches, 33 x 45 mm (~29.4% screen-to-body ratio)",240 x 320 pixels (~182 ppi pixel density),,,,,microSD (dedicated slot),58 MB,1.3 MP,VGA videocall camera,No,No,"v1.1, A2DP",No,v1.1,,Up to 250 h,Up to 3 h
LG,LG V9000,GSM / UMTS,"2006, February",103 x 50 x 23.5 mm (4.06 x 1.97 x 0.93 in),142 g (5.01 oz),2.2 inches (~29.1% screen-to-body ratio),240 x 320 pixels (~182 ppi pixel density),,,,,microSD (dedicated slot),,"1.3 MP, LED flash",No,No,No,Yes,No,Yes,,,
LG,LG KG245,GSM,"2006, April",89 x 46 x 21.9 mm (3.50 x 1.81 x 0.86 in),70 g (2.47 oz),,128 x 160 pixels,,,,,No,8 MB,"VGA, LED flash",No,No,No,Yes,No,No,10-Mar,Up to 200 h,Up to 3 h
LG,LG KG240,GSM,"2006, June",89 x 46 x 21.8 mm (3.50 x 1.81 x 0.86 in),79 g (2.79 oz),,128 x 160 pixels,,,,,No,4 MB,"VGA, LED flash",No,No,No,Yes,No,No,10-Feb,Up to 200 h,Up to 4 h
LG,LG KG225,GSM,"2006, April",84.5 x 45 x 22.2 mm (3.33 x 1.77 x 0.87 in),70 g (2.47 oz),,128 x 128 pixels,,,,,No,,VGA,No,No,No,No,No,No,10-Feb,Up to 200 h,
LG,LG KG220,GSM,"2006, April",81.8 x 43.4 x 23.3 mm (3.22 x 1.71 x 0.92 in),73 g (2.57 oz),,128 x 128 pixels,,,,,No,2 MB,VGA,No,No,No,No,No,No,10-Feb,Up to 200 h,Up to 3 h
LG,LG KG210,GSM,"2006, April",84.5 x 45.5 x 21.7 mm (3.33 x 1.79 x 0.85 in),85 g (3.00 oz),,128 x 128 pixels,,,,,No,2 MB,,,No,No,No,No,Yes,10-Jan,Up to 200 h,Up to 3 h
LG,LG KG190,GSM,"2006, May",84.5 x 45.5 x 17 mm (3.33 x 1.79 x 0.67 in),85 g (3.00 oz),1.3 inches (~14.2% screen-to-body ratio),128 x 128 pixels (~139 ppi pixel density),,,,,No,128 MB,VGA,No,No,No,No,No,Yes,,,
LG,LG KG130,GSM,"2007, April",103.4 x 44.1 x 18.4 mm (4.07 x 1.74 x 0.72 in),76 g (2.68 oz),1.5 inches (~15.9% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,2 MB,VGA,No,No,No,No,No,No,10-Jan,Up to 200 h,Up to 3 h
LG,LG KG120,GSM,"2006, October",85 x 43 x 22 mm (3.35 x 1.69 x 0.87 in),80 g (2.82 oz),,128 x 128 pixels,,,,,No,500 KB,,,No,No,No,No,No,,Up to 200 h,Up to 3 h
LG,LG KG110,GSM,"2006, September",102.8 x 44 x 16.5 mm (4.05 x 1.73 x 0.65 in),70 g (2.47 oz),1.5 inches (~16.0% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,,,,No,No,No,No,No,,,
LG,LG C2600,GSM,"2006, December",102 x 46.5 x 18.5 mm (4.02 x 1.83 x 0.73 in),88 g (3.10 oz),1.6 inches (~17.4% screen-to-body ratio),128 x 128 pixels (~113 ppi pixel density),,,,,No,,VGA,No,No,No,No,No,Yes,,Up to 200 h,Up to 2 h 30 min
LG,LG U890,GSM / UMTS,"2006, February","98.8 x 49 x 18.2 mm, 80 cc (3.89 x 1.93 x 0.72 in)",99 g (3.49 oz),"2.2 inches, 35 x 44 mm (~31.5% screen-to-body ratio)",176 x 220 pixels (~128 ppi pixel density),,,,,microSD (dedicated slot),68 MB,"1.3 MP, 180 deg rotating lens",No,No,No,"v1.1, A2DP",No,Yes,,,
LG,LG U8550,GSM / UMTS,"2006, February",90 x 55 x 24.7 mm (3.54 x 2.17 x 0.97 in),135 g (4.76 oz),2.2 inches (~31.5% screen-to-body ratio),220 x 220 pixels (~141 ppi pixel density),,,,,microSD (dedicated slot),20 MB,"1.3 MP, LED flash",VGA videocall camera,No,No,Yes,No,Yes,,Up to 220 h,
LG,LG M6100,GSM,"2006, January",89.7 x 40 x 19.9 mm (3.53 x 1.57 x 0.78 in),88 g (3.10 oz),1.3 inches (~14.8% screen-to-body ratio),128 x 160 pixels (~158 ppi pixel density),,,,,No,128 MB,1.3 MP,No,No,No,Yes,No,miniUSB,,Up to 200 h,Up to 3 h
LG,LG C2500,GSM,"2005, December",101 x 46 x 18 mm (3.98 x 1.81 x 0.71 in),80 g (2.82 oz),1.5 inches (~15.6% screen-to-body ratio),128 x 128 pixels (~121 ppi pixel density),,,,,No,60 MB,VGA,No,No,No,No,No,Yes,,Up to 250 h,Up to 3 h
LG,LG C1150,GSM,"2005, November",82 x 43 x 23.5 mm (3.23 x 1.69 x 0.93 in),99 g (3.49 oz),,128 x 128 pixels,,,,,No,1 MB,,,No,No,No,No,No,,Up to 100 h,Up to 4 h
LG,LG S5300,GSM,"2006, February",92 x 46 x 21.7 mm (3.62 x 1.81 x 0.85 in),92 g (3.25 oz),"1.8 inches, 28 x 35 mm (~24.1% screen-to-body ratio)",176 x 220 pixels (~157 ppi pixel density),,,,,No,64 MB,"1.3 MP, LED flash",No,No,No,v1.2,No,Yes,,,
LG,LG S5200,GSM,"2005, October",92 x 46 x 21.7 mm (3.62 x 1.81 x 0.85 in),92 g (3.25 oz),1.8 inches (~24.1% screen-to-body ratio),128 x 160 pixels (~114 ppi pixel density),,,,,No,64 MB,"1.3 MP, LED flash",No,No,No,v1.2,No,Yes,,Up to 200 h,Up to 2 h
LG,LG S5100,GSM,"2005, October",90 x 46.2 x 23 mm (3.54 x 1.82 x 0.91 in),95 g (3.35 oz),,128 x 160 pixels,,,,,No,64 MB,"1.3 MP, LED flash",No,No,No,v1.2,No,Yes,,,
